contrast,n_conserved,genes
Acinar_Healthy - (Acinar_Tumor + ADM_Healthy + Duct_Healthy + Duct_Tumor + Glandular_Tumor_Tumor + PanIN_Healthy + PanIN_Tumor + PoorlyDiffTumor_Tumor)/8,1489,IGF2BP1;LRRTM4;DPYSL4;FOXL3;NOVA1;DAZL;DLGAP2;PLEKHF1;DYRK1B;TMEM67;CTSW;COL5A2;SAA4;SLCO1B1;ANKS3;ERO1B;IFT88;GLRA3;CRACDL;CLCA2;IGFBPL1;AKR1C1;RASA2;AK8;FGF18;ELL2;NAT8B;TYR;NRG4;ENPP1;SRPRB;DARS2;ST6GALNAC2;SEMA6D;SERP1;BACE1;SLC7A2;S100A6;DPP6;SCCPDH;MEIKIN;SYNE4;EDA;ZNF830;EXOSC3;DSC3;SERTAD1;CXCR1;FOXF1;MRS2;IL5;COLEC10;IGF2BP3;CACNG3;ARHGAP26;TMEM125;ZNF14;FANCB;MCEE;GRPR;SCGN;CCL16;SCGB1D2;PNOC;RS1;POLH;UBE2J1;LBX1;SLU7;IL3;KHDRBS3;SGPP2;TAF1B;SLC30A2;CDK17;PSTPIP1;HOOK1;CD1E;ENY2;SEL1L;GAS2L1;IFRD1;NCOA3;NCOA2;IVNS1ABP;SIMC1;TBL3;TXNRD2;SMYD5;FGFR1;RGS14;CELSR3;PRRC1;MAB21L2;CELF1;SCGB1D1;ERN2;POLR3G;FANCC;KRT27;CEP63;RASSF6;ALB;MTERF3;MS4A5;MAP6D1;IL21;CD226;DUSP9;SERPINI2;KLHL32;STEAP1;CAPN8;FAT3;EFNA4;DNAH5;MRAP;PAK3;PDCD1;MGLL;GATC;PABPC4;TSHZ3;EPHX1;EFCC1;CYP20A1;CGRRF1;HDHD2;MTX2;DYNLRB2;NABP2;GBA2;SHLD1;SLC16A10;PARP4;POLR3F;SLC16A12;PRM2;RXRA;GPT2;CLK4;RADIL;KIF1A;SEC61B;DEGS2;ALX3;IL17F;ARHGDIG;SLC44A4;INTS10;ANXA3;BMP8A;PDCD4;GAMT;TSSK1B;GPATCH4;LCE1D;PRDX4;PABIR1;RGN;PIGP;CHMP5;SEC11C;ACSF3;CTRL;FOSL2;ACAT1;BNIP3;AQP8;RBPJL;BHLHA15;B3GNT2;NEO1;MSRB1;SLC41A1;DPEP1;SSR4;KCNH1;TSPAN8;PLTP;HES1;SEC63;ERGIC2;UBE2R2;FLAD1;MTHFS;MLPH;CSDC2;EPHA7;CGNL1;AMY2B;NICN1;EPB41L4B;DNAJC24;CXXC5;TSNAX;B3GNT3;BMP2;LDLRAP1;CRABP2;LGALS8;ERICH6B;VDR;KCNK1;DHODH;ARHGAP31;TSPAN15;ENTPD4;EIF2AK3;KRT19;PSMD6;STAMBP;ELL;CALHM4;SRC;SRPRA;GATM;GPHA2;CCND2;TMEM117;SNCB;SAT2;PIK3CG;C12orf57;AGR2;C1orf116;MOB3C;SLC39A5;RFTN2;P4HA2;CSNK1D;C3orf35;IFNB1;ASPHD1;C2orf81;DRAP1;ABR;IMPA2;LTN1;DNAI4;PNLIPRP1;TMEM258;INSL4;DNAJB9;EVI2B;SULT1C4;EIF4A3;PRKCA;TPST2;C9;DOK6;SFXN1;SLC16A2;DCDC1;PLA2G4D;TAB3;SNTB1;CBS;MCAM;MPZL3;IL22RA2;TFE3;HERPUD1;TAFA2;EEF1D;USH1C;JCAD;EIF5B;SPCS1;ADAM8;NT5E;KCNN3;SLC34A2;TMEM95;SSR3;EIF3G;UAP1;OAF;CNTNAP4;GALNT2;RBCK1;PSAT1;ARCN1;DOK1;GNMT;CAMK1D;ANKRD54;FARS2;C19orf33;MUC20;B3GALNT2;MGST2;SDC2;AOX1;ABCC3;TKT;OSTC;TMEM256;ZNF706;SYVN1;SLC43A1;DNAJC3;R3HDM1;SSR2;HCN1;STIMATE;GBP2;PDIA2;PCDH1;IQSEC1;SLC2A1;PILRA;MCTS1;STK40;SMIM12;ERP27;KY;LAIR2;ZNF217;BCAS1;MARCKSL1;PACSIN2;DDT;SMR3A;MKNK1;MFNG;PRDM1;WWC3;SND1;NUPR1;MET;MRPL19;SLBP;CXCL9;F2RL1;TMED2;SCN4A;ALG5;MCFD2;RELB;CLEC5A;TMEM52;CAMKK2;MPZL2;SLC6A5;GINM1;EIF4EBP1;NR5A2;INIP;C19orf25;PKM;ZDHHC7;TSGA10;HOXD12;PRKCI;KIRREL2;ZNF614;CERS4;PDPN;ASAP2;EFNB3;DBT;GSTP1;TCEA3;CRLF1;CPA2;GOLGA8N;RNF144A;KLK1;CEL;SLC46A3;GPR35;REC114;CELA2B;DNAH9;KRT26;KLF5;USO1;ASCL3;HLTF;SH2D3A;CD2AP;SPACA3;GNA13;NPR3;OR2M2;INF2;CXCL12;MYRF;SCML4;ALDH1L2;HTT;SPCS3;LARP1B;FKBP11;EIF3L;GGA2;OR8H3;RNASE1;ELF3;KCNS3;NPRL2;UNC93B1;AQP12B;ABHD6;FBXO25;GP2;SERINC2;SURF4;CD1B;C6orf132;SAMD12;PCBP2;STIM2;SLC39A8;PAM16;POMC;ZNF77;CST6;ATP5MC2;NIBAN1;MDFI;HUNK;MCM3;CCNA1;SMDT1;SIDT2;AHNAK;ANGEL1;FGF10;TOR4A;IL6;ENO2;HEXIM2;GIPC2;RAB3D;POC1B;IL16;CD8A;MYO7B;SUCO;SYNE1;LGALS3BP;APPL1;DDX39A;TMEM97;SLC25A22;LPAR1;SLC1A4;PNLIPRP2;P4HB;PLA2G1B;GID4;PGM3;PXN;CDR2L;NEUROG3;STK38;TMED10;ST6GALNAC6;RPH3AL;PIGR;PRSS38;LIPH;RSL1D1;SLC25A5;LRPPRC;CIAO3;DYNLT3;LAD1;AKAP8;RPS17;MTAP;LRCH4;PDPK1;AMY1A;SPATA46;TTC3;FAAH2;RBP1;USP3;CTRB2;PRIM2;EIF3A;H4-16;RPL35A;P2RX1;EHBP1L1;EIF3E;ALDH1A1;AMN;ASNS;GMPPB;CRAT;ZNF680;NME8;PLPP5;RPL8;UGT2A3;DNAH14;KRT7;FGL1;SCRIB;ACSL5;CELA3B;NOMO3;RPL36AL;DUSP26;YEATS4;LCN12;TINAGL1;PRSS3;RASGRP3;GYG1;LIFR;RPS25;EDF1;KIAA1614;IFT172;SLC33A1;SLPI;ARMCX3;WFDC2;MACROH2A1;FDCSP;PPP2R2B;LMAN1;JUNB;SRM;DTX4;PIK3R1;CLPS;CTRC;TJP3;PTH2R;ZNF587;JTB;ECE1;CPA1;MAGEB17;HNMT;PLA2G2C;NEXMIF;CDC73;RWDD1;SYCN;DNAJC12;PALMD;TEP1;ANAPC5;PLCZ1;LY6E;NUCB2;WNT8A;MYL12A;CHST4;LRRFIP1;APOL4;DAXX;ATP5F1A;SLCO4C1;CCL3;ERICH2;LGALS4;ZNF696;CSPG5;DYNLT1;ITPR3;NAALADL2;LEPROT;ITSN1;BRSK2;RRBP1;IL19;ZNF283;IPCEF1;FTH1;PNLIP;GATD1;S100A14;B4GALT2;EN1;CELA3A;KCMF1;MUC1;ENKD1;P3H4;PRSS2;POLDIP2;CLPSL1;SMIM7;PLOD1;LRP10;TNP1;UFL1;IRF8;NPM1;EIF3F;RNF170;VSIG2;UQCRB;CENPV;RHOC;RPL5;EIF3D;WIPF1;LGR4;TMEM54;FAM162A;TBC1D22A;TMC5;OTOP1;ZNF827;IDO1;ATXN1;ATP5F1D;CTRB1;NANOGP8;OR7A10;SMIM14;CELA2A;XBP1;TMEM214;NONO;KHDRBS1;IGBP1;SHH;TRIO;RGS22;NUDT14;AHCYL1;LGALS7B;A1CF;AZIN1;NR0B1;SEPTIN9;HDLBP;S100A11;CD82;DNAH2;PXDC1;CELSR2;SDC1;CCNG1;PPIP5K2;PTGR1;SLC6A6;EFNA2;HSPA8;TXNL1;SEC61G;CIRBP;HDAC7;PRKCD;PTPN12;PSMC4;NOP53;IL22RA1;PLEKHB2;GPC4;ATL1;KCNK3;FOXQ1;CLIC1;IL4R;DOK4;KCNJ8;ANKRD13C;S100A16;SEC61A1;TCF7L2;NQO1;ZNF286A;RELCH;MAFF;AKR1C3;CPB1;PRMT8;VPS51;IMPDH2;ETNK1;TNFSF13;SLC25A46;HTATIP2;MYPOP;AGK;RPL4;CFL1;TOMM20;RPL36A;URI1;XAF1;PFKP;PLPP2;NWD1;SPATS2L;CSRP2;KRTAP5-1;GDI2;GALNT4;COPB2;HSPG2;SLC39A14;TUB;RPL14;DOCK5;HM13;KRTAP9-1;C7;LDHC;SLCO1A2;TAGLN2;ACVR1;ERC1;LGALS3;ADAM9;DST;ENTPD2;SPX;TXNDC5;EIF2A;TM7SF2;EBP;CIITA;MAST2;KLC3;TPM4;MAGI1;GDA;LYZ;IL17A;SLC38A5;LRIG1;IDH2;CREB3L1;FXYD3;JPT1;RPS16;APLP1;PAICS;ITGB4;TRHDE;AP2B1;CHM;CDKN2D;CUZD1;NBL1;TNIK;EPS8L3;CTDSPL;PIEZO1;PRPF8;TNFRSF14;RARRES2;EGLN3;RPL17;HYOU1;EEF1B2;PHB2;CYB5A;CNPY3;MRPL20;HK1;CDHR5;AZGP1;POU5F1;INSIG1;SERINC5;ETS2;MMP14;H2BC4;CLMP;RHPN2;BSPRY;CTSO;TMEM141;NRCAM;TLR2;ZNF592;SYT8;SARS1;CSDE1;EIF2S3B;CTBP1;APOL1;WNT7B;RASSF7;KCNN4;COPZ1;EGF;RPL7;HBA1;CASP1;MAPK15;SLC35E4;CD99;EMP1;HLA-A;CAPN2;PARM1;AGRN;SELENBP1;GPX3;GNAS;ARSL;HKDC1;PFDN5;SLC13A5;CS;SPTBN1;RORC;SORL1;TXNDC9;RHOBTB3;TRIM2;CXCL16;PRDX1;MSH5;SLC45A3;EPCAM;MST1R;FUNDC2;SEC31A;HOMER2;CLRN3;ARFGAP3;ST14;RPS7;C22orf15;IFI27;PARD6B;FXR1;HSD17B8;PSEN1;CYP4F12;C12orf75;RHD;MT1X;BIK;GCNT1;LPIN2;CTNNA1;MGAT4B;GRB10;CCND1;CAMK2N1;TMPRSS4;ARL6IP1;C1QL3;CNN1;RPS13;MYO15B;CANT1;MOGAT1;JUP;TMED6;TRAK1;ANXA4;SCAMP5;SESTD1;POLG;SSR1;TNFRSF21;B4GALT4;ITPRID2;RPL27;EPB41L1;CKMT1A;PROM1;ERV3-1;ORAI1;SMIM24;BCAT1;H2AC6;TOMM7;ITGA3;KLF6;BMP4;CRIP1;TFCP2L1;IFNGR2;SYP;RCN1;ERF;COBLL1;H2AC8;SCNN1A;PEBP1;LRRC59;SPINK1;SCAMP2;ITCH;PNRC1;MCU;TM4SF1;DIAPH1;RPL13;SPDYE5;HSD17B2;LMNA;SFTA2;ACIN1;REG1B;CTSS;LYPLA2;EMP3;D2HGDH;UBA5;SERPINH1;RAB34;VPS37B;NDRG3;CCL28;ARF1;TGIF1;SMIM22;TFPI2;EVPL;TTC39A;RTN4;SOX9;PFKFB3;GSTA3;CTTN;OAZ1;PPP1R14B;EEF1G;CANX;EREG;CCDC24;ATP6AP2;EIF3M;DGKQ;ANXA2;NAPRT;CTSZ;CORO1C;CRP;ADAM10;ATP5PO;ARL6IP4;MXD4;RALB;PLEK2;KIAA1217;ALDH2;TMEM63B;DUSP6;TSPAN3;TMEM30A;MAPK1;CDCA7;ABCA5;HMGCS2;POLR2L;HLA-B;SPDEF;ST6GALNAC1;RPL21;SARAF;ZBTB4;TFF3;SLC9A1;POLR2H;INSR;PLD1;SAT1;S100A10;RPL37A;RRAGA;LMF2;RPSA;CAPG;DSTN;RPLP0;BASP1;SPTAN1;STT3A;TM4SF4;CRISP2;PLXNB2;B4GALNT3;RPL9;CITED2;ATF4;FHL2;CD68;PLEKHA7;TMSB4X;ANP32A;HID1;CTSE;GALNT6;RPL32;NECTIN2;PPL;TRNP1;GPRC5A;PYCR1;CXCL6;OXR1;RPL22;DAP;RPS2;YWHAQ;PGGHG;RPL15;ZDHHC12;STAT6;HOXB3;AHR;UBALD2;B4GALT5;YWHAB;KCNJ10;WDR77;RACK1;PYGB;LAMB3;LRP5;POF1B;ATP2C1;CXADR;FAM135A;CX3CL1;EIF4B;RPS5;RPL6;KRTAP10-3;SLC37A1;DHCR7;TNNI2;NACA;DDOST;CARD11;OR10G3;RPL34;TENT5C;SLC16A3;TST;CYSTM1;LCN2;UFM1;BCL2L2;TCF20;PERP;CCNI;PDLIM7;CA9;MAZ;OCIAD2;SH3YL1;INAVA;CRIP2;FA2H;LDHB;GATA4;NT5DC2;RPS3A;SBSN;RPS15A;GOLM1;ACADVL;SLC38A11;DMRTC2;ADARB1;ZFP36;ACP6;LAMA5;RHOB;HSPD1;INS;RUNX1;CAMK2G;RPL41;FXYD5;RPS12;RPL30;H1-2;AOC1;YAP1;LGALS9C;HMGA1;RPS4X;PLA2G10;IFT20;ARPC1B;MCL1;ALDH3B1;CPE;REG1A;CBLC;GRN;SELENOM;RPS27A;CDC25B;TIMP1;RPL7A;RNF181;PHB;LAMC2;CLDN7;PCMTD1;SERPINF1;CTNNB1;RPS28;HPN;DERL3;TSPAN1;MYO1D;TUBB4B;SKIL;SLC25A6;SPINT1;RBM47;RPS14;PKDCC;RPLP2;PDZK1IP1;IFI27L2;PLS1;GALNT5;TNIP1;RPL24;PHAX;CEP170B;LPCAT4;BTBD10;BAIAP2L1;AGR3;PPIB;MALL;TNFSF10;CFB;TSPO;ENTPD5;UNC13D;FKBP2;OSBPL7;ANKDD1B;DHCR24;CSTB;IGHMBP2;NFKBIZ;RPL18A;MYH14;ELAPOR1;WWTR1;RPL35;PTF1A;GLUL;CDC42EP5;ALS2CL;SPINT2;RPL11;PLEKHA2;GNG12;HPGD;MUC3A;HNF1B;PAK1;TMED3;RPL31;RPL29;ASRGL1;ZNF33B;KRT8;CES1;H2BC13;PSMB9;CACNG4;HLA-DQB1;ID1;MISP;TPRN;EHF;SLC9A3R2;S100P;CASR;PKP3;KLF4;TMA7;NEURL1;PLAC8;TSPYL2;RPS9;KRT18;NFIC;SLC15A1;SLC1A5;NMI;H3C4;TRIM56;ANXA11;ANXA10;RPS11;TFF2;TMPRSS3;TPM3;CAPN5;VASP;ZFP36L2;CD81;CTSH;TMED9;FOS;IER3;H4C12;IQGAP1;ITGB5;EDN1;RPL23;HSPA1A;HSPA5;MUC5B;CORO2A;UTF1;CD9;ELF1;GIPC1;RPL37;RPL39;MICALL2;CTSC;ATP6V0B;MKNK2;ZBTB7C;CCNC;QSOX1;H2AZ1;RPL12;GSTA1;RPS8;FLOT1;KLF2;IFI16;ZYX;TNRC18;GPX2;RPL18;APOL2;NPC2;SYTL2;TFPI;COL1A1;KCNK5;RPS15;B2M;LAMA3;PTPRK;ARL14;UBD;FLRT2;BACE2;TUBA1C;NT5C;RPS6;ADAM28;RPS20;SEMA4G;ADI1;RPS27;CD74;APLP2;CYBA;VIM;TMEM37;FAM3B;HSPB1;TXN;TYMP;H2BC3;BTN2A1;RPS21;PRSS22;LIMA1;RPL36;DDIT4;LSR;ST6GAL1;LRIG3;NBEAL2;BTBD6;AQP1;CALM2;EPHA2;RPL38;ITGB6;PML;ACTN1;AKR1B15;SMIM23;TNS1;IGFBP2;MYL12B;BMERB1;PSD4;SFPQ;C15orf48;TIMM13;LENG8;TMSB10;GALE;PMEPA1;DDR1;ADGRG1;MMP7;PRXL2B;PTPRH;SLC9A3R1;CRISP3;NFKB2;ABHD2;UBA52;FLNB;TCIM;CLTB;MXRA8;TPM1;GSN;PDIA6;PSCA;XRCC2;NPTN;IGLL5;MAP3K7CL;DAZAP2;SLC6A20;SEMA7A;RPL19;SFN;LRP1;WIPI1;SHC2;RPS23;TP53I3;ASS1;ARPC2;ARHGAP27;CTAGE9;MUC5AC;HLA-C;ARRDC1;PSMB8;APCDD1;DIO3;MDK;RPS10;CXCR4;TPM2;HLA-E;MUCL3;CT47B1;TBC1D3C;TXNRD1;VSIG1;FGF21;HSPA1B;DSP;TNFAIP2;RPL26;PLBD1;WDR72;MIDN;ITGB1;PTPRF;CLDN2;YBX3;TMEM63A;TFF1;CAPNS1;KCNE3;PLEKHS1;MT1F;DSG2;RPL10A;TGFBI;EZR;SERPINB6;H1-5;DUSP5;JCHAIN;TFRC;H2BC5;CKLF;MAL2;SIK1;SLC22A18;ANXA5;RAPGEFL1;SPNS2;XCR1;SLC17A9;ZG16B;DAZ4;COL1A2;CEACAM1;TCN1;ARPC3;MT1G;RPL27A;GDF15;DMBT1;ANPEP;RBM3;FN1;THBS1;GABARAP;RPS18;ENO1;HLA-DRB1;LASP1;GRB7;CDHR2;CST2;SLC4A4;TMEM176A;SLC12A2;ONECUT2;CLDN4;SLC6A8;CYP2S1;TRIM31;ONECUT3;ANXA1;EPS8L1;ACE2;LDLR;NNMT;H4C8;SDC4;CLDN18;TAPBP;ALDOB;PHLDA2;PTPRN2;C6;F3;CEACAM7;HLA-DRA;CA2;BST2;TUSC2;BHLHE40;COL3A1;SCGB3A1;RPL13A;UGT2B15;TESC;CCN2;TGM2;SPDYE16;ACHE;IGKC;IGHA1;LDHA;H3C15;TACSTD2;FXYD2;DUOXA2;GCNT3;RPS26;H2BC11;DUOX2;REG4;NAMPT;SPARC;MMP28;SERPINA1;METTL7A;DUSP1;ATF3;CXCL5;MSLN;SLC40A1;VCAN;EGR1;MT2A;MUC6;PITX1;H2AC11;SAA2;GABRP;PHGR1;MT1M;SULT1C2;FCF1;PGC;H3C2
