method_name,collection,contrast,Cluster,ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
limma_trend_Q3,Hallmark,Acinar_Healthy - (Acinar_Tumor + ADM_Healthy + Duct_Healthy + Duct_Tumor + Glandular_Tumor_Tumor + PanIN_Healthy + PanIN_Tumor + PoorlyDiffTumor_Tumor)/8,Acinar_Healthy - (Acinar_Tumor + ADM_Healthy + Duct_Healthy + Duct_Tumor + Glandular_Tumor_Tumor + PanIN_Healthy + PanIN_Tumor + PoorlyDiffTumor_Tumor)/8,TGF_BETA_SIGNALING,TGF_BETA_SIGNALING,47,-0.6079005631415663,-1.755610564897178,0.001146009317278915,0.005209133260358705,0.0031803129379032098,1302,"tags=45%, list=17%, signal=37%",PPP1CA/ID2/SMAD3/PPP1R15A/BMPR2/SLC20A1/SMAD1/THBS1/CDH1/SMURF1/ACVR1/PMEPA1/CTNNB1/ID1/WWTR1/SKIL/TGIF1/IFNGR2/BMP2/JUNB/SPTBN1
limma_trend_Q3,Hallmark,Acinar_Healthy - (Acinar_Tumor + ADM_Healthy + Duct_Healthy + Duct_Tumor + Glandular_Tumor_Tumor + PanIN_Healthy + PanIN_Tumor + PoorlyDiffTumor_Tumor)/8,Acinar_Healthy - (Acinar_Tumor + ADM_Healthy + Duct_Healthy + Duct_Tumor + Glandular_Tumor_Tumor + PanIN_Healthy + PanIN_Tumor + PoorlyDiffTumor_Tumor)/8,INFLAMMATORY_RESPONSE,INFLAMMATORY_RESPONSE,91,-0.5032027473880845,-1.621089048543108,0.0025873080469191786,0.010780450195496578,0.006581748540408436,1618,"tags=42%, list=21%, signal=33%",F3/IL18/ITGB8/RELA/BST2/ACVR1B/ATP2A2/LIF/MYC/CXCL6/EREG/CX3CL1/HIF1A/EDN1/LDLR/SRI/TNFSF10/NMI/NAMPT/LPAR1/TLR3/EMP3/CXCL9/GNAI3/TLR2/TAPBP/CD82/ATP2C1/PSEN1/CLEC5A/AHR/PDPN/MMP14/TIMP1/LY6E/MET/IFNGR2/KLF6
limma_trend_Q3,Hallmark,Acinar_Healthy - (Acinar_Tumor + ADM_Healthy + Duct_Healthy + Duct_Tumor + Glandular_Tumor_Tumor + PanIN_Healthy + PanIN_Tumor + PoorlyDiffTumor_Tumor)/8,Acinar_Healthy - (Acinar_Tumor + ADM_Healthy + Duct_Healthy + Duct_Tumor + Glandular_Tumor_Tumor + PanIN_Healthy + PanIN_Tumor + PoorlyDiffTumor_Tumor)/8,UV_RESPONSE_DN,UV_RESPONSE_DN,95,-0.46529920320456186,-1.5147358669883602,0.004940818420037496,0.019003147769374985,0.011601921796039463,1476,"tags=33%, list=19%, signal=27%",DAB2/TGFBR2/RND3/CDC42BPA/COL3A1/MYC/COL1A2/GCNT1/DUSP1/ERBB2/COL1A1/LDLR/SRI/DDAH1/LPAR1/BHLHE40/ID1/MAPK14/ATXN1/ATP2C1/FHL2/TFPI/PRKCA/MET/ANXA2/ANXA4/RUNX1/COL5A2/RASA2/MGLL/RXRA
limma_trend_Q3,Hallmark,Acinar_Healthy - (Acinar_Tumor + ADM_Healthy + Duct_Healthy + Duct_Tumor + Glandular_Tumor_Tumor + PanIN_Healthy + PanIN_Tumor + PoorlyDiffTumor_Tumor)/8,Acinar_Healthy - (Acinar_Tumor + ADM_Healthy + Duct_Healthy + Duct_Tumor + Glandular_Tumor_Tumor + PanIN_Healthy + PanIN_Tumor + PoorlyDiffTumor_Tumor)/8,APICAL_JUNCTION,APICAL_JUNCTION,105,-0.46062639127371813,-1.5171570201181672,0.0053815632769802935,0.019219868846358193,0.011734235716723947,1383,"tags=38%, list=18%, signal=32%",TGFBI/EGFR/VCAN/CLDN4/LAYN/RHOF/AMIGO2/CLDN18/CDH1/ACTN4/ACTN1/ITGB1/GRB7/PFN1/CTNND1/CX3CL1/RAC2/STX4/B4GALT1/MYH9/ZYX/LAMA3/LAMB3/ARPC2/LIMA1/MDK/NECTIN2/MYL12B/MAPK14/CLDN7/VASP/LAMC2/ADAM9/CTNNA1/ITGB4/JUP/ITGA3/MPZL2/SRC/PCDH1
limma_trend_Q3,Hallmark,Acinar_Healthy - (Acinar_Tumor + ADM_Healthy + Duct_Healthy + Duct_Tumor + Glandular_Tumor_Tumor + PanIN_Healthy + PanIN_Tumor + PoorlyDiffTumor_Tumor)/8,Acinar_Healthy - (Acinar_Tumor + ADM_Healthy + Duct_Healthy + Duct_Tumor + Glandular_Tumor_Tumor + PanIN_Healthy + PanIN_Tumor + PoorlyDiffTumor_Tumor)/8,MYOGENESIS,MYOGENESIS,91,-0.4756480763681376,-1.5323205041372996,0.007567681733668898,0.025225605778896328,0.015400896159747232,1459,"tags=35%, list=19%, signal=29%",ACHE/LPIN1/FGF2/SPARC/COL3A1/TNNC2/ABLIM1/COL1A1/TSC2/SGCD/ITGB1/TNNC1/SLC6A8/SPDEF/GSN/MYH9/GABARAPL2/BHLHE40/TNNI2/TPM2/ITGB5/WWTR1/PDLIM7/ERBB3/TPM3/SPTAN1/AGRN/NQO1/KCNH1/ITGB4/PLXNB2/KLF5
limma_trend_Q3,Hallmark,Acinar_Healthy - (Acinar_Tumor + ADM_Healthy + Duct_Healthy + Duct_Tumor + Glandular_Tumor_Tumor + PanIN_Healthy + PanIN_Tumor + PoorlyDiffTumor_Tumor)/8,Acinar_Healthy - (Acinar_Tumor + ADM_Healthy + Duct_Healthy + Duct_Tumor + Glandular_Tumor_Tumor + PanIN_Healthy + PanIN_Tumor + PoorlyDiffTumor_Tumor)/8,APOPTOSIS,APOPTOSIS,121,-0.4340564811876268,-1.4634623595980003,0.009046136198433377,0.026730033089762097,0.016319388623223175,1119,"tags=28%, list=14%, signal=24%",BCL10/EREG/SOD1/BIRC3/ERBB2/ENO2/TNFSF10/HSPB1/CDC25B/GSN/GPX1/MCL1/CTNNB1/PAK1/CFLAR/IER3/CCND1/IFNB1/ERBB3/SAT1/CASP1/SPTAN1/BIK/CCNA1/PSEN1/TSPO/LMNA/KRT18/TIMP1/EMP1/RHOB/BMP2/EBP/LGALS3
limma_trend_Q3,Hallmark,Acinar_Healthy - (Acinar_Tumor + ADM_Healthy + Duct_Healthy + Duct_Tumor + Glandular_Tumor_Tumor + PanIN_Healthy + PanIN_Tumor + PoorlyDiffTumor_Tumor)/8,Acinar_Healthy - (Acinar_Tumor + ADM_Healthy + Duct_Healthy + Duct_Tumor + Glandular_Tumor_Tumor + PanIN_Healthy + PanIN_Tumor + PoorlyDiffTumor_Tumor)/8,GLYCOLYSIS,GLYCOLYSIS,130,-0.41734925441096066,-1.4251583449286436,0.009088211250519113,0.026730033089762097,0.016319388623223175,1167,"tags=37%, list=15%, signal=32%",SLC35A3/ISG20/TGFBI/EGFR/VCAN/STMN1/B3GAT3/ANG/TPI1/PPIA/SOD1/VEGFA/GNE/ALDOA/TGFA/B4GALT1/ENO2/DDIT4/GLRX/LDHC/SLC16A3/PGK1/LDHA/ENO1/IER3/GALE/GPC4/QSOX1/CAPN5/TXN/PYGB/EGLN3/PFKP/BIK/TFF3/CHST4/B4GALT4/SOX9/AGRN/MET/NT5E/RBCK1/PKM/SDC1/PSMC4/DPYSL4/B3GNT3/ELF3
limma_trend_Q3,Hallmark,Acinar_Healthy - (Acinar_Tumor + ADM_Healthy + Duct_Healthy + Duct_Tumor + Glandular_Tumor_Tumor + PanIN_Healthy + PanIN_Tumor + PoorlyDiffTumor_Tumor)/8,Acinar_Healthy - (Acinar_Tumor + ADM_Healthy + Duct_Healthy + Duct_Tumor + Glandular_Tumor_Tumor + PanIN_Healthy + PanIN_Tumor + PoorlyDiffTumor_Tumor)/8,KRAS_SIGNALING_DN,KRAS_SIGNALING_DN,56,0.5390301110213354,1.5578853604351304,0.010983530531733676,0.030509807032593542,0.018627040083057114,657,"tags=20%, list=8%, signal=18%",CPA2/GP2/CLPS/GAMT/CPB1/ARHGDIG/TENT5C/CAMK1D/EGF/KCNMB1/CCR8
limma_trend_Q3,Hallmark,Acinar_Healthy - (Acinar_Tumor + ADM_Healthy + Duct_Healthy + Duct_Tumor + Glandular_Tumor_Tumor + PanIN_Healthy + PanIN_Tumor + PoorlyDiffTumor_Tumor)/8,Acinar_Healthy - (Acinar_Tumor + ADM_Healthy + Duct_Healthy + Duct_Tumor + Glandular_Tumor_Tumor + PanIN_Healthy + PanIN_Tumor + PoorlyDiffTumor_Tumor)/8,ESTROGEN_RESPONSE_LATE,ESTROGEN_RESPONSE_LATE,128,-0.4256992293920915,-1.4459633830402525,0.01659009904855621,0.043658155390937405,0.026654452764993362,1422,"tags=38%, list=18%, signal=32%",ISG20/SERPINA1/CA2/PLAAT3/EMP2/SCARB1/SEMA3B/PRSS23/PDZK1/CDH1/CHPT1/TNNC1/ASS1/TMPRSS3/SFN/TFF1/ELOVL5/HMGCS2/CD9/ABHD2/KLF4/FLNB/RAPGEFL1/DHCR7/GALE/LSR/KCNK5/MDK/LLGL2/SCNN1A/CCND1/TST/PKP3/TFPI2/ALDH3B1/TJP3/LAMC2/TFF3/CCNA1/ST6GALNAC2/CELSR2/PERP/DYNLT3/FOS/ZFP36/ST14/NBL1/AGR2/KRT19
limma_trend_Q3,Hallmark,Acinar_Tumor - (Acinar_Healthy + ADM_Healthy + Duct_Healthy + Duct_Tumor + Glandular_Tumor_Tumor + PanIN_Healthy + PanIN_Tumor + PoorlyDiffTumor_Tumor)/8,Acinar_Tumor - (Acinar_Healthy + ADM_Healthy + Duct_Healthy + Duct_Tumor + Glandular_Tumor_Tumor + PanIN_Healthy + PanIN_Tumor + PoorlyDiffTumor_Tumor)/8,KRAS_SIGNALING_DN,KRAS_SIGNALING_DN,56,0.7980844271685497,1.76507617084635,1.120915126972909e-6,5.604575634864545e-5,4.955624771880229e-5,908,"tags=43%, list=12%, signal=38%",CPA2/CPB1/GP2/CLPS/BTG2/IGFBP2/ZBTB16/EGF/SNCB/PDCD1/CCNA1/IL5/TENT5C/CELSR2/ARHGDIG/CAMK1D/SELENOP/GAMT/COQ8A/CPEB3/SSTR4/GPRC5C/SGK1/CLDN16
